,ID_ENTIDAD,ENTIDAD,PUNTAJE_PROMEDIO,ERRORESTANDARPROMEDIO,DESVIACION,PORCENTAJE_INSUFICIENTE,PORCENTAJE_MINIMO,PORCENTAJE_SATISFACTORIO,PORCENTAJE_AVANZADO,N,ano,grado,area
3954,123,Córdoba,257,"0,408",63,58,27,11,4,15954,2012,Grado5,Matematicas
3955,117,Caldas,308,"0,663",69,30,35,23,13,6827,2012,Grado5,Matematicas
3956,170,Sucre,257,"0,561",63,58,25,12,5,8123,2012,Grado5,Matematicas
3957,125,Cundinamarca,318,"0,459",69,25,34,26,16,21569,2012,Grado5,Matematicas
3958,173,Tolima,294,"0,561",69,37,33,20,11,12106,2012,Grado5,Matematicas
3959,144,La Guajira,252,"0,663",62,60,26,10,4,5645,2012,Grado5,Matematicas
3960,185,Casanare,299,"0,816",66,33,35,23,10,3738,2012,Grado5,Matematicas
3961,176,Valle del Cauca,295,"0,408",67,36,33,21,10,26235,2012,Grado5,Matematicas
3962,118,Caquetá,280,"0,969",67,45,31,17,7,3717,2012,Grado5,Matematicas
3963,105,Antioquia,291,"0,255",66,40,31,19,10,46100,2012,Grado5,Matematicas
3964,76,Tuluá,305,"1,224",69,32,32,23,12,1918,2013,Grado5,Matematicas
3965,10,Soledad,307,"0,714",63,32,33,23,12,4402,2013,Grado5,Matematicas
3966,7,Turbo,238,"0,918",55,71,22,6,1,1846,2013,Grado5,Matematicas
3967,59,San Andrés,263,"2,347",61,55,29,12,4,454,2013,Grado5,Matematicas
3968,20,Manizales,332,"1,071",69,21,30,28,21,2832,2013,Grado5,Matematicas
3969,47,Villavicencio,320,"0,612",67,25,33,26,17,5489,2013,Grado5,Matematicas
3970,85,Sabaneta,342,"2,296",69,19,27,27,27,447,2013,Grado5,Matematicas
3971,1,Amazonas,251,"1,48",59,63,26,8,3,745,2013,Grado5,Matematicas
3972,38,Guainía,254,"1,99",56,61,29,8,3,492,2013,Grado5,Matematicas
3973,49,Pasto,327,"0,816",68,22,32,28,19,3881,2013,Grado5,Matematicas
3974,87,Mosquera,333,"1,837",67,21,31,27,20,1230,2013,Grado5,Matematicas
3975,52,Cúcuta,315,"0,561",67,29,32,24,16,7176,2013,Grado5,Matematicas
3976,17,Duitama,364,"1,48",69,10,25,33,33,1327,2013,Grado5,Matematicas
3977,58,Dosquebradas,317,"1,327",67,24,36,27,14,1728,2013,Grado5,Matematicas
3978,67,Sincelejo,289,"0,918",64,43,30,16,11,2763,2013,Grado5,Matematicas
3979,94,Yopal,317,"1,531",67,28,32,24,16,1807,2013,Grado5,Matematicas
3980,82,Piedecuesta,322,"1,531",71,25,30,26,19,1503,2013,Grado5,Matematicas
3981,63,Barrancabermeja,298,"0,867",68,38,29,20,13,2506,2013,Grado5,Matematicas
3982,39,Guaviare,270,"1,735",63,51,30,14,5,784,2013,Grado5,Matematicas
3983,79,Quibdó,257,"1,531",63,60,25,11,5,1202,2013,Grado5,Matematicas
3984,75,Palmira,315,"1,224",70,28,32,25,16,2369,2013,Grado5,Matematicas
3985,4,Bello,309,"0,969",66,29,34,25,12,3774,2013,Grado5,Matematicas
3986,35,Fusagasugá,318,"1,276",67,25,32,27,16,1383,2013,Grado5,Matematicas
3987,90,Apartadó,267,"1,378",58,53,30,12,5,1222,2013,Grado5,Matematicas
3988,37,Soacha,313,"0,612",64,27,35,25,13,5468,2013,Grado5,Matematicas
3989,65,Girón,315,"1,378",67,27,34,25,15,1477,2013,Grado5,Matematicas
3990,28,Valledupar,291,"0,663",64,43,29,18,11,5086,2013,Grado5,Matematicas
3991,92,Malambo,292,"1,276",64,40,30,18,11,1171,2013,Grado5,Matematicas
3992,64,Floridablanca,345,"0,918",70,18,27,28,27,2408,2013,Grado5,Matematicas
3993,71,Cali,307,"0,408",66,31,33,23,13,14277,2013,Grado5,Matematicas
3994,3,Medellín,296,"0,408",65,39,31,19,11,18573,2013,Grado5,Matematicas
3995,86,Zipaquirá,344,"1,276",70,17,29,27,26,1241,2013,Grado5,Matematicas
3996,57,Pereira,316,"0,663",65,27,33,24,15,4500,2013,Grado5,Matematicas
3997,12,"Bogotá, D.C.",334,"0,204",67,21,30,27,22,65800,2013,Grado5,Matematicas
3998,80,Uribia,218,"1,531",55,81,14,5,1,929,2013,Grado5,Matematicas
3999,74,Cartago,298,"1,48",67,36,32,22,11,1140,2013,Grado5,Matematicas
4000,43,Maicao,251,"1,327",57,62,26,9,3,1863,2013,Grado5,Matematicas
4001,89,Facatativá,331,"1,276",65,19,34,27,20,1285,2013,Grado5,Matematicas
4002,33,Sahagún,289,"1,429",68,41,31,19,9,1226,2013,Grado5,Matematicas
4003,93,Riohacha,260,"0,918",59,57,27,12,5,2197,2013,Grado5,Matematicas
4004,55,Armenia,308,"0,969",69,32,31,22,15,2540,2013,Grado5,Matematicas
4005,53,Putumayo,291,"0,816",65,40,33,19,8,3874,2013,Grado5,Matematicas
4006,72,Buenaventura,273,"0,918",62,50,28,16,6,2865,2013,Grado5,Matematicas
4007,73,Buga,300,"1,939",71,36,31,22,11,853,2013,Grado5,Matematicas
4008,88,Ipiales,326,"1,276",68,23,30,28,19,1256,2013,Grado5,Matematicas
4009,91,Chía,343,"1,48",68,16,30,29,26,1018,2013,Grado5,Matematicas
4010,83,Rionegro,333,"1,684",67,19,32,29,20,1206,2013,Grado5,Matematicas
4011,78,Vichada,275,"2,755",59,46,35,15,4,352,2013,Grado5,Matematicas
4012,45,Ciénaga,257,"1,48",59,60,24,11,5,1076,2013,Grado5,Matematicas
4013,81,Jamundí,286,"1,786",64,41,34,19,6,899,2013,Grado5,Matematicas
4014,14,Magangué,261,"1,378",59,57,28,11,4,1466,2013,Grado5,Matematicas
4015,31,Montería,277,"0,612",63,49,27,16,8,5328,2013,Grado5,Matematicas
4016,36,Girardot,278,"1,378",64,46,30,16,7,927,2013,Grado5,Matematicas
4017,23,Cartagena,284,"0,459",62,46,29,16,10,8960,2013,Grado5,Matematicas
4018,5,Envigado,348,"1,48",72,18,26,27,29,1370,2013,Grado5,Matematicas
4019,41,Neiva,304,"0,714",65,33,33,22,13,3862,2013,Grado5,Matematicas
4020,62,Bucaramanga,340,"0,867",69,19,29,28,24,5108,2013,Grado5,Matematicas
4021,26,Popayán,317,"1,02",66,25,34,26,15,2336,2013,Grado5,Matematicas
4022,6,Itagüí,298,"1,122",66,37,32,19,12,1760,2013,Grado5,Matematicas
4023,84,Pitalito,309,"1,122",69,31,31,24,14,1796,2013,Grado5,Matematicas
4024,8,Arauca,300,"0,969",67,35,33,21,11,2812,2013,Grado5,Matematicas
4025,60,Santa Marta,283,"0,612",63,44,31,17,8,5555,2013,Grado5,Matematicas
4026,32,Lorica,253,"1,48",61,62,24,11,4,1306,2013,Grado5,Matematicas
4027,18,Sogamoso,334,"1,531",70,20,30,29,21,1427,2013,Grado5,Matematicas
4028,50,Tumaco,234,"1,02",56,73,18,7,2,2268,2013,Grado5,Matematicas
4029,16,Tunja,347,"1,071",69,15,28,30,27,1880,2013,Grado5,Matematicas
4030,69,Ibagué,322,"0,714",68,25,31,26,18,5245,2013,Grado5,Matematicas
4031,11,Barranquilla,297,"0,561",62,37,32,20,11,10595,2013,Grado5,Matematicas
4032,77,Vaupés,231,"2,755",52,76,19,5,0,244,2013,Grado5,Matematicas
4033,22,Florencia,291,"1,02",63,38,35,19,8,1792,2013,Grado5,Matematicas
4034,152,Nariño,299,"0,357",63,36,28,22,14,15035,2013,Grado5,Matematicas
4035,147,Magdalena,262,"0,408",61,57,26,12,5,14247,2013,Grado5,Matematicas
4036,115,Boyacá,323,"0,459",70,25,30,26,19,14175,2013,Grado5,Matematicas
4037,120,Cesar,279,"0,459",63,48,29,15,8,12554,2013,Grado5,Matematicas
4038,154,Norte de Santander,309,"0,357",67,31,31,23,14,14544,2013,Grado5,Matematicas
4039,168,Santander,324,"0,357",70,26,29,25,20,21595,2013,Grado5,Matematicas
4040,163,Quindio,301,"0,714",68,35,32,21,12,5094,2013,Grado5,Matematicas
4041,141,Huila,304,"0,51",67,33,33,22,12,14042,2013,Grado5,Matematicas
4042,150,Meta,309,"0,51",66,31,33,23,13,11082,2013,Grado5,Matematicas
4043,119,Cauca,290,"0,408",64,41,31,19,10,12622,2013,Grado5,Matematicas
4044,108,Atlántico,291,"0,357",62,40,31,19,10,21722,2013,Grado5,Matematicas
4045,166,Risaralda,311,"0,51",66,29,34,24,13,8936,2013,Grado5,Matematicas
4046,123,Córdoba,263,"0,357",61,56,27,12,5,20526,2013,Grado5,Matematicas
4047,117,Caldas,309,"0,561",69,31,32,23,14,8185,2013,Grado5,Matematicas
4048,170,Sucre,266,"0,408",60,55,27,12,6,10173,2013,Grado5,Matematicas
4049,125,Cundinamarca,321,"0,306",68,25,32,26,17,27718,2013,Grado5,Matematicas
4050,173,Tolima,302,"0,408",67,35,31,22,12,14560,2013,Grado5,Matematicas
4051,144,La Guajira,253,"0,51",59,61,25,10,4,8542,2013,Grado5,Matematicas
4052,185,Casanare,302,"0,765",67,34,33,21,12,4737,2013,Grado5,Matematicas
4053,176,Valle del Cauca,300,"0,255",66,35,32,22,11,32657,2013,Grado5,Matematicas
4054,118,Caquetá,284,"0,714",64,43,32,18,8,4841,2013,Grado5,Matematicas
4055,105,Antioquia,293,"0,204",64,40,31,19,11,54690,2013,Grado5,Matematicas
4056,113,Bolívar,264,"0,357",60,56,26,12,6,20278,2013,Grado5,Matematicas
4057,127,Chocó,245,"0,765",60,67,21,9,3,4360,2013,Grado5,Matematicas
4058,16,Tunja,336,"1,276",78,23,27,26,25,1841,2014,Grado5,Matematicas
4059,69,Ibagué,318,"0,867",75,29,30,23,18,5452,2014,Grado5,Matematicas
4060,11,Barranquilla,289,"0,561",68,43,30,18,10,12110,2014,Grado5,Matematicas
4061,77,Vaupés,233,"2,245",59,74,17,6,3,453,2014,Grado5,Matematicas
4062,22,Florencia,285,"1,327",71,45,29,17,9,2071,2014,Grado5,Matematicas
4063,152,Nariño,292,"0,408",68,41,26,19,15,15981,2014,Grado5,Matematicas
4064,147,Magdalena,264,"0,408",69,57,24,12,7,15235,2014,Grado5,Matematicas
4065,115,Boyacá,321,"0,51",77,29,29,24,19,13833,2014,Grado5,Matematicas
4066,120,Cesar,277,"0,408",70,50,27,14,9,13163,2014,Grado5,Matematicas
4067,154,Norte de Santander,308,"0,408",76,34,29,21,16,15049,2014,Grado5,Matematicas
4068,168,Santander,319,"0,408",78,30,28,22,20,21633,2014,Grado5,Matematicas
4069,163,Quindio,295,"0,765",73,39,30,20,12,4931,2014,Grado5,Matematicas
4070,141,Huila,300,"0,408",73,37,31,20,12,13414,2014,Grado5,Matematicas
4071,150,Meta,297,"0,459",74,39,30,19,13,11578,2014,Grado5,Matematicas
4072,119,Cauca,285,"0,408",72,46,27,17,11,13917,2014,Grado5,Matematicas
4073,108,Atlántico,283,"0,306",69,46,28,17,10,24206,2014,Grado5,Matematicas
4074,166,Risaralda,303,"0,51",73,35,31,20,14,8741,2014,Grado5,Matematicas
4075,123,Córdoba,258,"0,306",66,60,24,11,6,20821,2014,Grado5,Matematicas
4076,117,Caldas,303,"0,561",73,35,31,21,13,8777,2014,Grado5,Matematicas
4077,170,Sucre,264,"0,561",66,57,25,12,7,10887,2014,Grado5,Matematicas
4078,125,Cundinamarca,316,"0,306",75,29,30,23,18,28412,2014,Grado5,Matematicas
4079,173,Tolima,302,"0,408",76,37,29,20,14,14815,2014,Grado5,Matematicas
4080,144,La Guajira,252,"0,51",64,63,22,10,5,9307,2014,Grado5,Matematicas
4081,185,Casanare,298,"0,663",73,37,31,20,12,5000,2014,Grado5,Matematicas
4082,176,Valle del Cauca,292,"0,255",72,40,30,19,11,34843,2014,Grado5,Matematicas
4083,118,Caquetá,278,"0,816",70,48,29,15,8,5250,2014,Grado5,Matematicas
4084,105,Antioquia,284,"0,204",70,45,28,17,10,61348,2014,Grado5,Matematicas
4085,113,Bolívar,260,"0,306",67,59,23,12,7,23091,2014,Grado5,Matematicas
4086,76,Tuluá,308,"1,429",76,33,31,21,16,1888,2014,Grado5,Matematicas
4087,10,Soledad,296,"0,663",70,40,29,19,13,5167,2014,Grado5,Matematicas
4088,7,Turbo,242,"1,173",62,68,22,8,2,2039,2014,Grado5,Matematicas
4089,59,San Andrés,265,"2,143",64,58,25,11,7,533,2014,Grado5,Matematicas
4090,20,Manizales,317,"1,122",73,28,31,24,17,3183,2014,Grado5,Matematicas
4091,127,Chocó,254,"0,714",66,62,22,11,5,4875,2014,Grado5,Matematicas
4092,47,Villavicencio,307,"0,663",76,34,30,22,15,5565,2014,Grado5,Matematicas
4093,85,Sabaneta,322,"2,347",74,27,29,24,20,492,2014,Grado5,Matematicas
4094,1,Amazonas,238,"1,582",61,70,20,7,3,947,2014,Grado5,Matematicas
4095,38,Guainía,247,"2,143",61,63,26,8,3,479,2014,Grado5,Matematicas
4096,49,Pasto,322,"0,867",73,26,31,25,18,3916,2014,Grado5,Matematicas
4097,87,Mosquera,326,"1,633",74,24,31,25,20,1257,2014,Grado5,Matematicas
4098,52,Cúcuta,307,"0,561",74,34,30,21,15,7316,2014,Grado5,Matematicas
4099,17,Duitama,351,"1,429",80,18,25,27,30,1379,2014,Grado5,Matematicas
4100,58,Dosquebradas,305,"1,378",71,32,33,23,12,1850,2014,Grado5,Matematicas
4101,67,Sincelejo,278,"0,816",68,48,28,15,9,3266,2014,Grado5,Matematicas
4102,94,Yopal,300,"1,122",71,36,31,20,12,1989,2014,Grado5,Matematicas
4103,82,Piedecuesta,320,"1,582",79,30,28,23,20,1524,2014,Grado5,Matematicas
4104,63,Barrancabermeja,297,"1,276",77,40,28,19,13,2372,2014,Grado5,Matematicas
4105,79,Quibdó,265,"1,378",70,57,25,12,6,1378,2014,Grado5,Matematicas
4106,39,Guaviare,276,"1,786",68,49,30,16,6,892,2014,Grado5,Matematicas
4107,75,Palmira,311,"1,02",75,29,32,24,15,2527,2014,Grado5,Matematicas
4108,4,Bello,302,"0,816",67,34,32,22,12,3878,2014,Grado5,Matematicas
4109,35,Fusagasugá,317,"1,327",74,29,32,23,17,1299,2014,Grado5,Matematicas
4110,37,Soacha,300,"0,714",71,35,32,21,12,5499,2014,Grado5,Matematicas
4111,90,Apartadó,276,"1,122",70,52,26,13,9,1664,2014,Grado5,Matematicas
4112,65,Girón,303,"1,582",74,36,30,20,14,1521,2014,Grado5,Matematicas
4113,28,Valledupar,288,"0,612",71,45,28,16,11,5153,2014,Grado5,Matematicas
4114,92,Malambo,288,"1,429",68,46,24,18,13,1221,2014,Grado5,Matematicas
4115,64,Floridablanca,326,"1,531",78,27,27,23,22,2427,2014,Grado5,Matematicas
4116,71,Cali,295,"0,408",71,39,31,20,11,14826,2014,Grado5,Matematicas
4117,3,Medellín,284,"0,357",71,46,28,16,10,20597,2014,Grado5,Matematicas
4118,86,Zipaquirá,332,"1,633",75,26,26,24,25,1251,2014,Grado5,Matematicas
4119,57,Pereira,308,"0,918",72,33,32,20,15,4176,2014,Grado5,Matematicas
4120,12,"Bogotá, D.C.",318,"0,255",73,29,30,23,18,64275,2014,Grado5,Matematicas
4121,80,Uribia,224,"1,582",60,76,16,6,2,1087,2014,Grado5,Matematicas
4122,74,Cartago,296,"1,582",73,37,31,20,12,1165,2014,Grado5,Matematicas
4123,43,Maicao,250,"1,02",63,64,23,10,4,2065,2014,Grado5,Matematicas
4124,89,Facatativá,327,"1,429",73,25,29,25,21,1427,2014,Grado5,Matematicas
4125,93,Riohacha,258,"0,918",65,59,24,12,6,2435,2014,Grado5,Matematicas
4126,33,Sahagún,275,"1,888",69,49,30,14,7,1178,2014,Grado5,Matematicas
4127,55,Armenia,299,"1,02",74,37,29,21,13,2525,2014,Grado5,Matematicas
4128,53,Putumayo,285,"0,867",71,45,29,17,9,4068,2014,Grado5,Matematicas
4129,72,Buenaventura,261,"0,918",66,56,26,12,6,3192,2014,Grado5,Matematicas
4130,73,Buga,294,"1,633",72,39,32,20,10,1037,2014,Grado5,Matematicas
4131,88,Ipiales,315,"1,531",73,30,31,22,17,1449,2014,Grado5,Matematicas
4132,91,Chía,324,"1,531",76,26,30,24,20,1173,2014,Grado5,Matematicas
4133,83,Rionegro,323,"1,684",78,26,30,24,19,1163,2014,Grado5,Matematicas
4134,78,Vichada,251,"1,582",62,61,25,11,4,746,2014,Grado5,Matematicas
4135,45,Ciénaga,262,"1,48",66,57,24,13,7,1398,2014,Grado5,Matematicas
4136,31,Montería,269,"0,663",67,53,26,13,7,5454,2014,Grado5,Matematicas
4137,81,Jamundí,270,"1,633",67,51,29,14,6,986,2014,Grado5,Matematicas
4138,14,Magangué,253,"1,071",64,63,23,10,4,1656,2014,Grado5,Matematicas
4139,36,Girardot,285,"1,633",70,44,30,17,9,813,2014,Grado5,Matematicas
4140,23,Cartagena,278,"0,459",70,50,25,15,10,10565,2014,Grado5,Matematicas
4141,5,Envigado,332,"1,684",81,28,24,22,26,1306,2014,Grado5,Matematicas
4142,41,Neiva,300,"0,867",70,36,30,21,13,3642,2014,Grado5,Matematicas
4143,62,Bucaramanga,330,"0,765",76,24,28,25,23,5269,2014,Grado5,Matematicas
4144,26,Popayán,308,"1,327",75,32,32,23,14,2446,2014,Grado5,Matematicas
4145,6,Itagüí,291,"1,02",73,43,28,17,12,2020,2014,Grado5,Matematicas
4146,84,Pitalito,297,"1,071",72,37,33,20,11,1647,2014,Grado5,Matematicas
4147,8,Arauca,303,"1,02",77,37,29,20,14,2999,2014,Grado5,Matematicas
4148,60,Santa Marta,277,"0,765",70,49,28,14,9,5508,2014,Grado5,Matematicas
4149,32,Lorica,264,"1,327",74,57,23,12,8,1430,2014,Grado5,Matematicas
4150,18,Sogamoso,334,"1,327",76,20,31,26,23,1487,2014,Grado5,Matematicas
4151,50,Tumaco,224,"0,918",57,79,14,5,3,2266,2014,Grado5,Matematicas
4152,125,Cundinamarca,324,"0,408",67,24,32,27,18,27215,2015,Grado5,Matematicas
4153,173,Tolima,299,"0,408",65,36,32,21,12,14507,2015,Grado5,Matematicas
4154,144,La Guajira,259,"0,51",58,61,23,11,6,9652,2015,Grado5,Matematicas
4155,185,Casanare,304,"0,663",66,33,33,22,12,5022,2015,Grado5,Matematicas
4156,176,Valle del Cauca,301,"0,255",65,35,32,22,11,35685,2015,Grado5,Matematicas
4157,118,Caquetá,289,"0,969",64,40,33,19,8,4888,2015,Grado5,Matematicas
4158,105,Antioquia,294,"0,204",65,40,30,19,11,55363,2015,Grado5,Matematicas
4159,76,Tuluá,316,"1,02",68,28,32,25,16,2018,2015,Grado5,Matematicas
4160,10,Soledad,307,"0,612",64,32,32,22,13,5216,2015,Grado5,Matematicas
4161,7,Turbo,248,"0,867",56,66,24,8,2,2101,2015,Grado5,Matematicas
4162,59,San Andrés,264,"2,143",55,55,30,12,3,474,2015,Grado5,Matematicas
4163,20,Manizales,325,"1,02",67,23,32,27,18,2760,2015,Grado5,Matematicas
4164,47,Villavicencio,327,"0,816",67,23,31,26,19,5131,2015,Grado5,Matematicas
4165,113,Bolívar,266,"0,255",59,57,24,12,7,22308,2015,Grado5,Matematicas
4166,127,Chocó,257,"0,612",57,60,25,11,4,4605,2015,Grado5,Matematicas
4167,85,Sabaneta,352,"1,99",68,13,26,32,29,470,2015,Grado5,Matematicas
4168,1,Amazonas,249,"1,48",55,65,23,9,3,856,2015,Grado5,Matematicas
4169,38,Guainía,254,"2,551",58,64,24,8,4,453,2015,Grado5,Matematicas
4170,49,Pasto,327,"0,765",66,22,32,29,17,3645,2015,Grado5,Matematicas
4171,87,Mosquera,329,"1,327",67,23,30,27,20,1264,2015,Grado5,Matematicas
4172,52,Cúcuta,320,"0,51",67,27,31,25,17,6978,2015,Grado5,Matematicas
4173,17,Duitama,351,"1,48",71,15,28,28,29,1164,2015,Grado5,Matematicas
4174,58,Dosquebradas,324,"1,224",66,20,35,29,16,1622,2015,Grado5,Matematicas
4175,67,Sincelejo,283,"0,918",62,47,27,16,10,3083,2015,Grado5,Matematicas
4176,94,Yopal,309,"1,02",65,32,33,22,14,1894,2015,Grado5,Matematicas
4177,82,Piedecuesta,331,"1,48",68,21,30,27,21,1376,2015,Grado5,Matematicas
4178,63,Barrancabermeja,307,"1,02",70,35,29,21,15,2367,2015,Grado5,Matematicas
4179,39,Guaviare,283,"1,48",64,44,32,17,7,936,2015,Grado5,Matematicas
4180,79,Quibdó,269,"1,173",58,52,31,13,4,1355,2015,Grado5,Matematicas
4181,75,Palmira,316,"1,02",69,27,32,26,15,2533,2015,Grado5,Matematicas
4182,4,Bello,310,"0,765",67,30,34,24,13,4062,2015,Grado5,Matematicas
4183,95,Yumbo,292,"1,48",63,36,37,19,8,1033,2015,Grado5,Matematicas
4184,35,Fusagasugá,327,"1,48",65,22,34,26,19,1194,2015,Grado5,Matematicas
4185,37,Soacha,315,"0,918",64,26,35,26,14,5282,2015,Grado5,Matematicas
4186,90,Apartadó,269,"1,378",60,53,29,13,5,1479,2015,Grado5,Matematicas
4187,65,Girón,326,"1,224",69,24,30,26,19,1437,2015,Grado5,Matematicas
4188,28,Valledupar,298,"0,612",64,40,28,19,14,4957,2015,Grado5,Matematicas
4189,92,Malambo,304,"1,48",62,40,26,17,17,1046,2015,Grado5,Matematicas
4190,71,Cali,309,"0,459",64,31,33,24,13,15463,2015,Grado5,Matematicas
4191,64,Floridablanca,346,"1,02",70,18,26,27,28,2275,2015,Grado5,Matematicas
4192,3,Medellín,299,"0,357",65,38,30,20,12,18448,2015,Grado5,Matematicas
4193,86,Zipaquirá,343,"1,327",69,18,28,26,28,1252,2015,Grado5,Matematicas
4194,57,Pereira,322,"0,816",65,23,34,27,17,3609,2015,Grado5,Matematicas
4195,12,"Bogotá, D.C.",335,"0,204",66,20,30,27,22,60342,2015,Grado5,Matematicas
4196,74,Cartago,304,"1,378",68,36,29,22,13,1084,2015,Grado5,Matematicas
4197,80,Uribia,227,"1,122",49,78,16,5,1,1277,2015,Grado5,Matematicas
4198,43,Maicao,257,"1,02",59,62,23,10,6,2149,2015,Grado5,Matematicas
4199,89,Facatativá,331,"1,48",65,20,32,29,20,1334,2015,Grado5,Matematicas
4200,33,Sahagún,284,"1,327",63,44,31,16,8,1148,2015,Grado5,Matematicas
4201,93,Riohacha,266,"0,867",59,56,26,12,6,2537,2015,Grado5,Matematicas
4202,55,Armenia,314,"1,071",65,29,32,24,15,2200,2015,Grado5,Matematicas
4203,53,Putumayo,291,"0,714",63,39,33,20,8,3814,2015,Grado5,Matematicas
4204,72,Buenaventura,270,"0,714",55,51,29,14,6,3513,2015,Grado5,Matematicas
4205,73,Buga,297,"1,684",66,35,34,23,9,936,2015,Grado5,Matematicas
4206,88,Ipiales,317,"1,48",63,25,34,26,16,1361,2015,Grado5,Matematicas
4207,91,Chía,351,"1,276",68,16,27,29,28,1216,2015,Grado5,Matematicas
4208,83,Rionegro,324,"1,633",69,24,33,26,18,1063,2015,Grado5,Matematicas
4209,78,Vichada,272,"1,786",57,51,29,16,5,762,2015,Grado5,Matematicas
4210,45,Ciénaga,268,"1,378",58,53,27,14,6,1321,2015,Grado5,Matematicas
4211,81,Jamundí,279,"1,327",60,45,34,16,5,1069,2015,Grado5,Matematicas
4212,14,Magangué,252,"1,122",57,64,24,9,3,1556,2015,Grado5,Matematicas
4213,31,Montería,274,"0,612",60,51,28,14,7,4635,2015,Grado5,Matematicas
4214,36,Girardot,297,"1,531",62,36,34,20,10,855,2015,Grado5,Matematicas
4215,23,Cartagena,285,"0,459",61,46,27,16,11,9945,2015,Grado5,Matematicas
4216,5,Envigado,344,"1,633",69,19,27,28,27,1107,2015,Grado5,Matematicas
4217,41,Neiva,319,"0,765",65,26,33,25,17,3501,2015,Grado5,Matematicas
4218,62,Bucaramanga,344,"0,714",69,17,28,28,27,4645,2015,Grado5,Matematicas
4219,26,Popayán,320,"1,02",68,24,33,27,16,2472,2015,Grado5,Matematicas
4220,6,Itagüí,302,"1,276",64,34,33,22,11,1730,2015,Grado5,Matematicas
4221,84,Pitalito,311,"1,173",68,28,35,24,13,1582,2015,Grado5,Matematicas
4222,8,Arauca,310,"0,867",70,32,32,23,14,2761,2015,Grado5,Matematicas
4223,60,Santa Marta,293,"0,816",65,41,30,18,11,5457,2015,Grado5,Matematicas
4224,32,Lorica,262,"1,224",58,58,26,12,4,1299,2015,Grado5,Matematicas
4225,18,Sogamoso,345,"1,224",69,16,28,30,26,1376,2015,Grado5,Matematicas
4226,50,Tumaco,243,"1,02",56,70,20,7,3,2198,2015,Grado5,Matematicas
4227,16,Tunja,355,"1,429",67,13,28,29,30,1660,2015,Grado5,Matematicas
4228,69,Ibagué,319,"0,714",67,27,31,24,18,5130,2015,Grado5,Matematicas
4229,11,Barranquilla,306,"0,408",63,34,31,21,14,11192,2015,Grado5,Matematicas
4230,77,Vaupés,235,"2,092",53,75,19,5,2,438,2015,Grado5,Matematicas
4231,22,Florencia,295,"1,99",65,37,34,21,9,1919,2015,Grado5,Matematicas
4232,152,Nariño,298,"0,357",61,36,29,22,13,15961,2015,Grado5,Matematicas
4233,147,Magdalena,272,"0,408",61,52,27,13,7,15055,2015,Grado5,Matematicas
4234,115,Boyacá,328,"0,459",70,24,30,26,21,12114,2015,Grado5,Matematicas
4235,120,Cesar,286,"0,408",64,46,28,16,10,12414,2015,Grado5,Matematicas
4236,154,Norte de Santande,314,"0,357",68,29,31,24,16,14544,2015,Grado5,Matematicas
4237,168,Santander,329,"0,306",70,24,29,26,22,19762,2015,Grado5,Matematicas
4238,163,Quindio,309,"0,867",66,31,33,23,13,4265,2015,Grado5,Matematicas
4239,141,Huila,311,"0,408",67,30,34,23,14,12587,2015,Grado5,Matematicas
4240,150,Meta,311,"0,459",65,30,33,23,14,10799,2015,Grado5,Matematicas
4241,119,Cauca,294,"0,459",64,39,31,19,11,13518,2015,Grado5,Matematicas
4242,108,Atlántico,297,"0,357",62,39,30,19,12,22845,2015,Grado5,Matematicas
4243,166,Risaralda,316,"0,612",66,26,34,25,15,7697,2015,Grado5,Matematicas
4244,123,Córdoba,265,"0,306",59,56,27,12,5,19769,2015,Grado5,Matematicas
4245,117,Caldas,312,"0,51",67,28,33,24,14,8100,2015,Grado5,Matematicas
4246,170,Sucre,265,"0,459",57,56,26,12,6,10711,2015,Grado5,Matematicas
4247,75,Palmira,314,"0,663",59,29,32,23,15,2786,2016,Grado5,Matematicas
4248,4,Bello,314,"0,561",59,31,32,22,16,4183,2016,Grado5,Matematicas
4249,95,Yumbo,291,"1,173",55,41,33,20,7,1035,2016,Grado5,Matematicas
4250,35,Fusagasugá,316,"0,969",57,28,34,22,16,1308,2016,Grado5,Matematicas
4251,90,Apartadó,290,"0,918",59,45,29,16,9,1591,2016,Grado5,Matematicas
4252,37,Soacha,318,"0,408",55,26,34,25,16,6894,2016,Grado5,Matematicas
4253,176,Valle del Cauca,306,"0,204",58,35,30,21,14,36541,2016,Grado5,Matematicas
4254,118,Caquetá,297,"0,51",60,40,30,19,11,4953,2016,Grado5,Matematicas
4255,105,Antioquia,299,"0,153",59,40,30,19,12,60390,2016,Grado5,Matematicas
4256,113,Bolívar,279,"0,255",58,52,24,15,9,23752,2016,Grado5,Matematicas
4257,127,Chocó,275,"0,51",59,54,23,14,9,4792,2016,Grado5,Matematicas
4258,65,Girón,316,"0,918",59,30,30,24,17,1507,2016,Grado5,Matematicas
4259,28,Valledupar,312,"0,51",60,33,27,21,18,5349,2016,Grado5,Matematicas
4260,92,Malambo,310,"1,071",53,37,23,19,21,1265,2016,Grado5,Matematicas
4261,64,Floridablanca,334,"0,714",55,19,29,29,23,2275,2016,Grado5,Matematicas
4262,71,Cali,310,"0,255",56,33,31,21,15,16017,2016,Grado5,Matematicas
